listing_id,name,street,type,bathrooms,district,region,planning_area,subszone,built_year,no_of_units,area_size,date_listed,price,bedrooms,tenure_remains,tenure_years
6675200,foresque residences,109 petir road ,condominium,2.0,23,west region,bukit panjang,dairy farm,2014.0,496.0,743.0,2021-12-17,1100000.0,2.0,99,99
9261091,reflections at keppel bay,33 reflections at keppel bay ,condominium,4.0,4,central region,bukit merah,maritime square,2011.0,1129.0,1345.0,2021-08-21,3025000.0,3.0,99,99
8519263,guillemard edge,lorong 30 geylang,apartment,1.0,14,central region,geylang,aljunied,2014.0,275.0,560.0,2021-10-12,968000.0,2.0,1000000,999
3572523,hedges park condominium,flora drive,condominium,1.0,17,east region,pasir ris,flora drive,2015.0,501.0,484.0,2021-10-03,649000.0,1.0,99,99
9634921,berkeley residences,11 lorong n telok kurau ,apartment,2.0,15,east region,bedok,frankel,2015.0,22.0,764.0,2021-02-03,1529000.0,3.0,1000000,999
3842468,tiong bahru estate,chay yan street,apartment,1.0,3,central region,bukit merah,tiong bahru,1937.0,11.0,818.0,2021-10-12,935000.0,1.0,99,99
3394275,normanton park,normanton park,apartment,2.0,5,central region,queenstown,kent ridge,1930.0,1862.0,721.0,2021-12-11,1457700.0,2.0,99,99
2331759,parc vera,hougang street 32,condominium,4.0,19,north-east region,hougang,kangkar,2014.0,452.0,3304.0,2021-10-25,3177800.0,4.0,99,99
6805805,the crest,prince charles crescent,condominium,2.0,3,central region,bukit merah,alexandra north,2017.0,469.0,1141.0,2021-11-11,2728000.0,3.0,99,99
6527945,commonwealth towers,232 commonwealth avenue ,condominium,3.0,3,central region,queenstown,margaret drive,2017.0,845.0,1033.0,2021-07-22,2200000.0,3.0,99,99
6406175,marina one residences,23 marina way ,apartment,1.0,1,central region,downtown core,central subzone,2017.0,1042.0,732.0,2021-01-05,1918300.0,1.0,99,99
5241674,royalgreen,2a anamalai avenue ,condominium,3.0,10,central region,bukit timah,holland road,2021.0,285.0,1066.0,2021-12-18,2954600.0,3.5,1000000,999
1799659,midtown modern,tan quee lan street,apartment,6.0,7,central region,downtown core,bugis,1930.0,558.0,3272.0,2021-12-14,15532000.0,5.5,99,99
8672556,noma,331 guillemard road ,apartment,1.0,14,central region,geylang,aljunied,2024.0,50.0,1335.0,2021-12-22,2214300.0,4.0,1000000,999
5167146,dairy farm residences,10 dairy farm lane ,apartment,2.0,23,west region,bukit panjang,dairy farm,1930.0,460.0,764.0,2021-12-31,1210000.0,3.0,99,99
9269740,leedon green,leedon heights,condominium,1.0,10,central region,bukit timah,farrer court,1930.0,638.0,581.0,2021-12-09,1604900.0,1.0,1000000,999
6900391,botannia,west coast park,condominium,3.0,5,west region,clementi,west coast,2009.0,493.0,1270.0,2021-10-12,2131800.0,3.0,862,999
4297765,sky green,macpherson road,condominium,3.0,13,central region,geylang,macpherson,2015.0,176.0,1152.0,2021-10-12,2013000.0,3.0,1000000,999
3187311,the glades,8 bedok rise ,condominium,2.0,16,east region,bedok,bedok south,2016.0,726.0,840.0,2021-12-31,1485000.0,3.0,99,99
2049992,the glades,2 bedok rise ,condominium,2.0,16,east region,bedok,bedok south,2016.0,726.0,786.0,2021-10-20,1320000.0,2.0,99,99
7980257,marina collection,cove drive,condominium,4.0,4,central region,southern islands,sentosa,2011.0,124.0,3412.0,2021-10-12,7037800.0,4.0,99,99
2014723,devonshire residences,55 devonshire road ,apartment,1.0,9,central region,river valley,leonie hill,2015.0,84.0,495.0,2021-07-13,1540000.0,1.0,1000000,999
7159048,casa rosa,lorong ong lye,condominium,2.0,19,north-east region,serangoon,upper paya lebar,2001.0,96.0,1130.0,2021-10-12,1254000.0,2.5,99,99
3999311,the avenir,10 river valley close ,condominium,4.0,9,central region,river valley,institution hill,2023.0,376.0,2056.0,2021-12-17,6851900.0,4.0,1000000,999
9888135,high park residences,fernvale road,apartment,1.0,28,north-east region,sengkang,fernvale,2019.0,1390.0,388.0,2021-09-22,610500.0,0.0,99,99
6373363,provence residence,canberra crescent,condominium,2.0,27,north region,sembawang,sembawang east,2026.0,413.0,926.0,2021-12-22,1100000.0,3.0,99,99
8301010,the octet,23 lorong 24 geylang ,apartment,1.0,14,central region,geylang,aljunied,2016.0,56.0,420.0,2021-12-30,679800.0,1.0,1000000,999
7890585,mon jervois,jervois road,condominium,2.0,10,central region,tanglin,chatsworth,2016.0,109.0,1001.0,2021-10-12,3190000.0,2.0,99,99
4868467,coco palms,31 pasir ris grove ,condominium,2.0,18,east region,pasir ris,pasir ris central,2018.0,944.0,2153.0,2022-01-05,2860000.0,4.0,99,99
7113928,mori,guillemard road,apartment,,14,central region,geylang,aljunied,2026.0,137.0,485.0,2021-12-15,944900.0,1.0,1000000,999
8863356,queens,stirling road,condominium,2.0,3,central region,queenstown,mei chin,2002.0,722.0,1184.0,2021-12-20,1912800.0,3.5,99,99
1470023,one oxley rise,1 oxley rise ,apartment,2.0,9,central region,museum,dhoby ghaut,2009.0,89.0,1055.0,2021-10-07,2553100.0,2.5,1000000,999
2785283,the interweave,kim keat road,apartment,1.0,12,central region,novena,balestier,2014.0,169.0,377.0,2021-12-01,748000.0,0.0,1000000,999
1334880,river place,60 havelock road ,condominium,3.0,3,central region,singapore river,robertson quay,1999.0,492.0,1281.0,2021-10-04,2508000.0,3.0,99,99
7948322,phoenix residences,phoenix avenue,apartment,2.0,23,west region,bukit batok,gombak,2024.0,74.0,1033.0,2021-12-29,1650000.0,3.0,99,99
2194872,coastline residences,amber road,apartment,3.0,15,central region,marine parade,marine parade,1960.0,144.0,1109.0,2021-12-23,3379200.0,3.0,1000000,999
9118411,nouvel 18,16 anderson road ,condominium,2.0,10,central region,newton,orange grove,2014.0,156.0,1335.0,2021-11-22,4417600.0,2.0,1000000,999
8743490,the antares,mattar road,apartment,2.0,14,central region,geylang,macpherson,2022.0,265.0,883.0,2022-01-01,1760000.0,3.0,99,99
9088630,penrose,sims drive,apartment,2.0,14,central region,geylang,aljunied,1960.0,566.0,1184.0,2022-01-04,2126300.0,3.0,99,99
2444053,the trilinq,28 jalan lempeng ,condominium,4.0,5,west region,clementi,faber,2017.0,755.0,4607.0,2021-04-01,5280000.0,4.0,99,99
8021693,the greenwich,seletar road,condominium,1.0,28,north-east region,serangoon,seletar hills,2014.0,319.0,603.0,2021-10-12,819500.0,1.0,99,99
8632877,cavan suites,11 cavan road ,apartment,1.0,8,central region,kallang,lavender,2012.0,36.0,366.0,2021-12-30,682000.0,1.0,1000000,999
1163449,one pearl bank,1 pearl bank ,apartment,3.0,3,central region,outram,pearl's hill,1930.0,774.0,1399.0,2022-01-01,3852200.0,4.0,99,99
8834680,kent ridge hill residences,58 south buona vista road singapore ,apartment,1.0,5,central region,queenstown,pasir panjang 2,1930.0,548.0,473.0,2021-12-30,1072500.0,1.0,99,99
1466256,reflections at keppel bay,21 keppel bay view ,condominium,6.0,4,central region,bukit merah,maritime square,2011.0,1129.0,3272.0,2021-08-31,10098000.0,4.5,99,99
7202757,rymden 77,lorong h telok kurau,apartment,2.0,15,east region,bedok,frankel,1930.0,31.0,904.0,2021-12-15,1784000.0,2.0,1000000,999
4743064,marina one residences,21 marina way ,apartment,3.0,1,central region,downtown core,central subzone,2017.0,1042.0,1539.0,2021-08-31,3960000.0,3.0,99,99
9726396,marina collection,cove drive,condominium,4.0,4,central region,southern islands,sentosa,2011.0,124.0,2788.0,2021-12-28,5863000.0,5.0,99,99
5989962,the sail @ marina bay,marina boulevard,apartment,3.0,1,central region,downtown core,central subzone,2008.0,1111.0,1389.0,2022-01-04,3608000.0,3.0,99,99
9746991,silversea,46 marine parade road ,condominium,2.0,15,central region,marine parade,marine parade,2014.0,383.0,979.0,2021-10-12,1925000.0,2.0,99,99
5429771,citylights,jellicoe road,condominium,3.0,8,central region,kallang,lavender,2007.0,600.0,1841.0,2021-11-22,3520000.0,4.0,99,99
2359128,mayfair modern,2 rifle range road ,condominium,1.0,21,central region,bukit timah,swiss club,2021.0,171.0,517.0,2021-12-23,1292500.0,1.0,99,99
2054309,l'viv,23 newton road ,apartment,2.0,11,central region,novena,moulmein,2013.0,147.0,1001.0,2021-04-08,2618000.0,2.0,1000000,999
8513982,rivercove residences,anchorvale lane,condominium,2.0,19,north-east region,sengkang,anchorvale,2020.0,628.0,904.0,2021-11-30,1196800.0,3.0,99,99
7399749,parkwood residences,yio chu kang road,apartment,4.0,19,north-east region,hougang,kovan,1930.0,18.0,1905.0,2021-12-14,3109700.0,5.0,99,99
9546093,sloane residences,balmoral road,apartment,2.0,10,central region,tanglin,nassim,2021.0,52.0,1249.0,2021-12-30,3810400.0,3.0,1000000,999
1913641,kovan regency,2 kovan rise ,condominium,1.0,19,north-east region,hougang,kovan,2015.0,393.0,990.0,2021-09-22,1496000.0,2.0,99,99
9859160,lake life,tao ching road,condominium,3.0,22,west region,jurong west,taman jurong,2016.0,546.0,1249.0,2022-01-02,1628000.0,4.0,99,99
2749614,kingsford waterbay,upper serangoon view,apartment,2.0,19,north-east region,hougang,kangkar,2018.0,1165.0,850.0,2021-12-23,1353000.0,3.0,99,99
6289960,the tropica,51 tampines avenue 1 ,condominium,2.0,18,east region,tampines,tampines west,2000.0,537.0,1238.0,2021-03-21,1408000.0,3.0,99,99
5765520,gramercy park,57 grange road ,condominium,2.0,10,central region,tanglin,chatsworth,2016.0,174.0,1184.0,2021-09-22,5280000.0,2.0,1000000,999
8923417,ki residences at brookvale,brookvale drive,condominium,2.0,21,west region,clementi,sunset way,1930.0,660.0,872.0,2021-12-26,1727000.0,2.0,999,999
9681950,the vue,355 upper paya lebar road ,apartment,1.0,19,north-east region,serangoon,upper paya lebar,2013.0,50.0,420.0,2022-01-05,753500.0,1.0,1000000,999
1992025,the avenir,8 river valley close ,condominium,2.0,9,central region,river valley,institution hill,2023.0,376.0,807.0,2021-12-21,2542100.0,2.0,1000000,999
4540099,waterscape at cavenagh,cavenagh road,apartment,3.0,9,central region,newton,monk's hill,2014.0,200.0,1313.0,2021-10-12,2970000.0,3.0,1000000,999
2477304,coastline residences,amber road,apartment,2.0,15,central region,marine parade,marine parade,1960.0,144.0,710.0,2022-01-05,1774300.0,2.0,1000000,999
1705776,the lumos,leonie hill,apartment,5.0,9,central region,river valley,leonie hill,2011.0,53.0,2432.0,2021-10-20,6267800.0,4.0,1000000,999
2470150,northoaks,26 woodlands crescent ,condominium,3.0,25,north region,woodlands,woodlands east,2000.0,720.0,1238.0,2021-11-27,1034000.0,3.0,99,99
3659546,tre residences,7 geylang east avenue 1 ,condominium,1.0,14,central region,geylang,aljunied,2018.0,250.0,420.0,2021-04-22,880000.0,1.0,99,99
1778062,ola,anchorvale crescent,condominium,2.0,19,north-east region,sengkang,anchorvale,1930.0,548.0,775.0,2021-12-29,1036200.0,2.0,99,99
2338584,caribbean at keppel bay,20 keppel bay drive ,condominium,2.0,4,central region,bukit merah,maritime square,2004.0,969.0,872.0,2021-12-07,1758800.0,2.0,99,99
6648300,the interlace,204 depot road ,condominium,4.0,4,central region,bukit merah,depot road,2013.0,1040.0,3723.0,2021-12-09,4048000.0,4.0,99,99
4719582,icon,10 gopeng street ,apartment,1.0,2,central region,downtown core,tanjong pagar,2007.0,646.0,570.0,2021-12-15,1320000.0,1.0,99,99
8794940,penrose,sims drive,apartment,,14,central region,geylang,aljunied,1960.0,566.0,474.0,2021-12-12,858000.0,1.0,99,99
2784655,midtown bay,beach road,apartment,2.0,7,central region,downtown core,city hall,2021.0,219.0,731.0,2022-01-04,2156000.0,2.0,99,99
7056252,seletar park residence,17 seletar road ,condominium,3.0,28,north-east region,serangoon,seletar hills,2015.0,276.0,1292.0,2021-12-31,1804000.0,3.0,99,99
4063795,forett@bukit timah,38b toh tuck road ,apartment,3.0,21,central region,bukit timah,anak bukit,1930.0,,1302.0,2021-08-10,2775300.0,4.0,1000000,999
7289807,midtown bay,beach road,apartment,1.0,7,central region,downtown core,city hall,2021.0,219.0,409.0,2022-01-01,1571200.0,1.0,99,99
7517548,the coast at sentosa cove,ocean drive,condominium,4.0,4,central region,southern islands,sentosa,2009.0,249.0,2821.0,2021-12-20,6930000.0,4.0,99,99
9818649,treasure at tampines,tampines lane,condominium,3.0,18,east region,tampines,tampines east,1930.0,2203.0,1711.0,2021-12-14,2207700.0,5.0,99,99
4933976,forett@bukit timah,38 toh tuck road ,apartment,3.0,21,central region,bukit timah,anak bukit,1930.0,,1302.0,2021-08-30,3011800.0,4.0,1000000,999
4518434,south beach residences,beach road,apartment,1.0,7,central region,downtown core,city hall,2016.0,190.0,484.0,2021-12-11,1784200.0,1.0,99,99
7785751,parc clematis,jalan lempeng,apartment,,5,west region,clementi,faber,2023.0,1468.0,1636.0,2021-12-28,2984300.0,5.5,99,99
3666074,parc greenwich,43 fernvale lane ,condominium,3.0,28,north-east region,sengkang,fernvale,2026.0,496.0,1001.0,2022-01-04,1288100.0,3.0,99,99
9554597,concourse skyline,296 beach road ,apartment,,7,central region,downtown core,nicoll,2014.0,360.0,1087.0,2021-05-19,2549100.0,1.5,99,99
2940159,spottiswoode suites,16 spottiswoode park road ,apartment,2.0,2,central region,bukit merah,everton park,2017.0,183.0,743.0,2021-10-30,2200000.0,3.0,1000000,999
4213771,river place,havelock road,condominium,2.0,3,central region,singapore river,robertson quay,1999.0,492.0,1432.0,2021-10-13,2750000.0,3.5,99,99
7205681,hyll on holland,holland road,condominium,3.0,10,central region,bukit timah,leedon park,1985.0,319.0,1055.0,2021-12-07,2737400.0,3.5,1000000,999
3738804,the poiz residences,10 meyappa chettiar road ,apartment,2.0,13,central region,toa payoh,potong pasir,2018.0,731.0,775.0,2021-09-11,1595000.0,2.0,99,99
8052767,treasure at tampines,tampines lane,condominium,3.0,18,east region,tampines,tampines east,1930.0,2203.0,1270.0,2021-12-29,2011900.0,4.0,99,99
9630131,principal garden,97 prince charles crescent ,condominium,2.0,3,central region,bukit merah,alexandra north,2018.0,663.0,794.0,2021-12-06,1870000.0,2.0,99,99
3070602,verdure,63 holland road ,condominium,2.0,10,central region,tanglin,ridout,2012.0,75.0,1065.0,2021-12-22,2310000.0,2.0,1000000,999
1916468,mayfair modern,6 rifle range road ,condominium,3.0,21,central region,bukit timah,swiss club,2021.0,171.0,1292.0,2021-12-09,3037100.0,4.0,99,99
2326906,klimt cairnhill,71 cairnhill road ,apartment,3.0,9,central region,newton,cairnhill,1930.0,138.0,893.0,2022-01-05,3506800.0,2.0,1000000,999
6929625,the line @ tanjong rhu,tanjong rhu road,condominium,2.0,15,central region,kallang,tanjong rhu,2016.0,130.0,1184.0,2021-11-16,2860000.0,3.0,1000000,999
1911791,one bernam,bernam street,condominium,2.0,2,central region,downtown core,anson,1930.0,351.0,700.0,2021-12-13,1647800.0,2.0,99,99
8707743,the alps residences,tampines street 86,condominium,2.0,18,east region,tampines,tampines west,2019.0,626.0,699.0,2021-12-11,1078000.0,2.0,99,99
3957702,marina one residences,23 marina way ,apartment,2.0,1,central region,downtown core,central subzone,2017.0,1042.0,1173.0,2021-12-28,3236600.0,2.0,99,99
4598433,shunfu road,shunfu road,condominium,3.0,20,central region,bishan,upper thomson,1985.0,,1259.0,2021-10-12,2310000.0,4.0,0,99
1626523,avenue south residence,1 silat avenue ,apartment,1.0,3,central region,bukit merah,kampong tiong bahru,1930.0,1074.0,527.0,2021-12-14,1378300.0,1.0,99,99
8840465,urban treasures,jalan eunos,condominium,2.0,14,east region,bedok,kaki bukit,1930.0,237.0,1012.0,2021-12-21,1999100.0,3.0,1000000,999
6032754,normanton park,normanton park,apartment,1.0,5,central region,queenstown,kent ridge,1930.0,1862.0,527.0,2022-01-02,1092100.0,1.0,99,99
9259680,vacanza @ east,lengkong tujoh,condominium,2.0,14,east region,bedok,kembangan,2014.0,473.0,1626.0,2021-10-12,2145000.0,2.0,1000000,999
3022272,the rochester residences,33 rochester drive ,apartment,4.0,5,central region,queenstown,one north,2011.0,366.0,4338.0,2021-12-16,7150000.0,4.0,99,99
1666236,parc elegance,15 telok kurau road ,apartment,2.0,15,east region,bedok,frankel,2013.0,157.0,581.0,2021-10-11,877800.0,2.0,1000000,999
1791249,provence residence,35 canberra crescent ,condominium,3.0,27,north region,sembawang,sembawang east,2026.0,413.0,1066.0,2021-12-18,1217700.0,3.0,99,99
1990740,coastline residences,amber road,apartment,2.0,15,central region,marine parade,marine parade,1960.0,144.0,710.0,2021-12-06,1800700.0,2.0,1000000,999
7535203,park colonial,woodleigh lane,condominium,,13,central region,toa payoh,woodleigh,2021.0,805.0,743.0,2021-12-19,1705000.0,2.0,99,99
1088111,15 holland hill,holland hill,apartment,4.0,10,central region,bukit timah,leedon park,1930.0,57.0,1798.0,2022-01-05,5808000.0,3.0,1000000,999
8914996,amber park,amber gardens,condominium,2.0,15,central region,marine parade,marine parade,1986.0,592.0,1582.0,2021-12-10,4180000.0,4.0,1000000,999
4940146,the luxurie,11 the luxurie ,condominium,,19,north-east region,sengkang,sengkang town centre,2015.0,622.0,797.0,2021-11-12,1309000.0,2.0,88,99
3517860,flower road,39 flower road ,apartment,4.0,19,north-east region,hougang,kovan,1998.0,,2260.0,2021-11-29,2860000.0,6.0,1000000,999
1411924,the legend,361 bukit timah road ,condominium,2.0,10,central region,tanglin,nassim,1996.0,98.0,1496.0,2021-10-08,2662000.0,2.0,1000000,999
8628706,haus on handy,handy road,condominium,1.0,9,central region,museum,dhoby ghaut,2023.0,188.0,592.0,2021-12-31,1650000.0,2.0,99,99
3358070,hyll on holland,89 holland road ,condominium,1.0,10,central region,bukit timah,leedon park,1985.0,319.0,570.0,2022-01-05,1630100.0,2.0,1000000,999
5884870,one bernam,bernam street,condominium,3.0,2,central region,downtown core,anson,1930.0,351.0,1421.0,2021-12-13,3300000.0,3.0,99,99
5881432,fulcrum,33 fort road ,condominium,2.0,15,central region,kallang,tanjong rhu,2016.0,128.0,678.0,2022-01-03,1870000.0,2.0,1000000,999
7737346,the greenwich,9 seletar road ,condominium,1.0,28,north-east region,serangoon,seletar hills,2014.0,319.0,624.0,2022-01-05,836000.0,0.0,99,99
3847442,canninghill piers,clarke quay,apartment,2.0,6,central region,singapore river,clarke quay,1970.0,696.0,1259.0,2022-01-01,3511200.0,3.5,99,99
3239185,turquoise,51 cove drive ,condominium,3.0,4,central region,southern islands,sentosa,2010.0,91.0,2110.0,2021-12-04,3014000.0,3.5,99,99
6740090,meyer mansion,meyer road,apartment,2.0,15,central region,marine parade,mountbatten,1930.0,200.0,1109.0,2022-01-05,3083300.0,3.0,1000000,999
6273693,the berth by the cove,ocean drive,condominium,2.0,4,central region,southern islands,sentosa,2006.0,200.0,1625.0,2021-12-30,3080000.0,3.0,99,99
1982539,casa cambio,lim tua tow road,condominium,1.0,19,north-east region,serangoon,serangoon central,2014.0,198.0,484.0,2021-12-11,880000.0,2.0,1000000,999
3860735,the greenwich,seletar road,condominium,2.0,28,north-east region,serangoon,seletar hills,2014.0,319.0,883.0,2022-01-05,1188000.0,2.0,99,99
2930527,studio 3,28 shanghai road ,apartment,1.0,10,central region,tanglin,chatsworth,2005.0,66.0,936.0,2021-11-12,2200000.0,1.0,1000000,999
4681813,the coast at sentosa cove,ocean drive,condominium,5.0,4,central region,southern islands,sentosa,2009.0,249.0,4600.0,2021-10-01,9900000.0,5.0,99,99
4770796,seascape,59 cove way ,condominium,,4,central region,southern islands,sentosa,2011.0,151.0,2680.0,2022-01-01,6633000.0,4.0,99,99
6929294,one draycott,draycott park,apartment,2.0,10,central region,newton,orange grove,1970.0,,731.0,2021-12-26,2455900.0,2.0,1000000,999
7177650,the jovell,flora drive,condominium,2.0,17,east region,pasir ris,flora drive,1930.0,428.0,904.0,2021-12-22,1119800.0,3.0,99,99
8837386,icon,gopeng street,apartment,1.0,2,central region,downtown core,tanjong pagar,2007.0,646.0,700.0,2021-11-18,1265000.0,1.0,99,99
8363894,regal court,kim keat road,apartment,2.0,12,central region,novena,balestier,1997.0,55.0,915.0,2021-11-21,1144000.0,2.0,1000000,999
1325850,the gazania,how sun drive,condominium,,19,north-east region,serangoon,upper paya lebar,1930.0,250.0,700.0,2021-12-22,1655500.0,2.0,1000000,999
4558399,scotts 28,scotts road,condominium,1.0,9,central region,newton,cairnhill,1998.0,136.0,1098.0,2021-12-29,3080000.0,2.0,1000000,999
4568253,hillcrest arcadia,251 arcadia road ,condominium,3.0,11,central region,bukit timah,hillcrest,1980.0,272.0,1819.0,2021-11-10,2640000.0,3.0,99,99
2864581,eden residences capitol,11 stamford road ,apartment,5.0,6,central region,downtown core,city hall,2016.0,39.0,3391.0,2021-06-10,11000000.0,4.0,99,99
8003178,watertown,punggol central,apartment,2.0,19,north-east region,punggol,punggol town centre,2017.0,992.0,807.0,2021-10-12,1284800.0,3.0,99,99
9848867,tanamera crest,6 pari dedap walk ,condominium,3.0,16,east region,bedok,bedok north,2004.0,288.0,1205.0,2021-12-07,1265000.0,3.0,99,99
3846947,haus on handy,28 handy road ,condominium,1.0,9,central region,museum,dhoby ghaut,2023.0,188.0,517.0,2022-01-01,1606900.0,1.0,99,99
5017658,villa marina,29 jalan sempadan ,condominium,3.0,15,east region,bedok,frankel,1999.0,432.0,2013.0,2022-01-04,2178000.0,3.0,99,99
1178261,one bernam,1 bernam street ,condominium,1.0,2,central region,downtown core,anson,1930.0,351.0,441.0,2021-12-21,1098900.0,1.5,99,99
9793978,the nautical,99 jalan sendudok ,condominium,2.0,27,north region,sembawang,sembawang springs,2015.0,435.0,765.0,2021-12-09,1078000.0,2.0,99,99
7288725,one draycott,draycott park,apartment,2.0,10,central region,newton,orange grove,1970.0,,731.0,2021-12-10,2455900.0,2.0,1000000,999
1814241,martin modern,martin place,condominium,2.0,9,central region,river valley,institution hill,2021.0,450.0,1087.0,2021-12-19,3465000.0,3.0,99,99
1849355,valley park,473 valley park ,condominium,4.0,10,central region,tanglin,chatsworth,1997.0,728.0,3939.0,2021-12-29,8668000.0,4.0,999,999
1326205,verticus,3 jalan kemaman ,apartment,3.0,12,central region,novena,balestier,1960.0,162.0,1152.0,2021-12-28,2689500.0,3.0,1000000,999
1930794,meyer mansion,79 meyer road ,apartment,4.0,15,central region,marine parade,mountbatten,1930.0,200.0,1496.0,2021-12-14,4108300.0,3.0,1000000,999
5500380,waterview,77 tampines avenue 1 ,condominium,2.0,18,east region,tampines,tampines west,2014.0,696.0,926.0,2021-06-08,1031800.0,3.0,99,99
1555908,waterfront isle,738 bedok reservoir road ,condominium,2.0,16,east region,bedok,bedok reservoir,2015.0,561.0,1066.0,2021-12-29,1419000.0,2.0,99,99
8682604,ritz @ farrer,race course road,apartment,2.0,8,central region,rochor,farrer park,2017.0,18.0,1066.0,2021-11-17,1915400.0,3.0,1000000,999
2421371,seletar springs condominium,100 gerald drive ,condominium,3.0,28,north-east region,hougang,trafalgar,2000.0,340.0,1313.0,2021-12-17,1298000.0,2.0,99,99
2499242,skyline @ orchard boulevard,23 angullia park ,apartment,2.0,9,central region,river valley,one tree hill,2015.0,40.0,1744.0,2021-09-22,7450300.0,2.5,1000000,999
9340946,watercolours,23 pasir ris link ,condominium,4.0,18,east region,pasir ris,pasir ris park,2014.0,416.0,2282.0,2021-09-27,2002000.0,4.0,99,99
8692571,waterview,tampines avenue 1,condominium,3.0,18,east region,tampines,tampines west,2014.0,696.0,926.0,2021-10-04,1042800.0,2.0,99,99
2152323,seasons park,491 yio chu kang road ,condominium,2.0,26,north-east region,ang mo kio,yio chu kang west,1997.0,390.0,1109.0,2021-09-22,1375000.0,2.0,99,99
5908328,kopar at newton,8 makeway avenue ,apartment,1.0,9,central region,novena,moulmein,1930.0,378.0,517.0,2021-12-08,1355200.0,1.0,99,99
5641695,skyline @ orchard boulevard,angullia park,apartment,5.0,9,central region,river valley,one tree hill,2015.0,40.0,9494.0,2021-12-08,66000000.0,4.0,1000000,999
9134897,treasure at tampines,29 tampines lane ,condominium,2.0,18,east region,tampines,tampines east,1930.0,2203.0,1033.0,2021-12-25,1705000.0,3.0,99,99
6899926,eis residences,4 haig avenue ,apartment,1.0,15,central region,marine parade,katong,2014.0,16.0,420.0,2021-11-27,698500.0,1.0,1000000,999
5869165,van holland,holland road,condominium,3.0,10,central region,bukit timah,leedon park,2023.0,69.0,1345.0,2021-12-27,4128300.0,4.0,1000000,999
6742727,parc centros,92 punggol central ,condominium,2.0,19,north-east region,punggol,matilda,2016.0,618.0,764.0,2022-01-05,1099900.0,2.0,99,99
4017061,le wood,21 hindhede drive ,condominium,1.0,21,west region,bukit panjang,nature reserve,2000.0,58.0,809.0,2021-03-17,1155000.0,1.0,99,99
5530828,avant residences,10 aljunied road ,apartment,1.0,14,central region,geylang,aljunied,2012.0,50.0,484.0,2022-01-05,918500.0,1.0,99,99
5673802,the avenir,river valley close,condominium,4.0,9,central region,river valley,institution hill,2023.0,376.0,2056.0,2021-12-05,6851900.0,4.0,1000000,999
7423929,loft @ nathan,nathan road,apartment,1.0,10,central region,tanglin,chatsworth,2014.0,121.0,430.0,2021-10-05,913000.0,1.0,1000000,999
8948120,amber park,amber gardens,condominium,4.0,15,central region,marine parade,marine parade,1986.0,592.0,1582.0,2021-12-17,3872000.0,4.5,1000000,999
9671200,klimt cairnhill,71 cairnhill road ,apartment,4.0,9,central region,newton,cairnhill,1930.0,138.0,1432.0,2021-12-28,5918000.0,3.0,1000000,999
2652776,marina one residences,21 marina way ,apartment,1.0,1,central region,downtown core,central subzone,2017.0,1042.0,700.0,2021-12-25,1892000.0,1.0,99,99
9029603,the lilium,how sun road,condominium,3.0,19,north-east region,serangoon,upper paya lebar,2021.0,80.0,1087.0,2022-01-02,2331800.0,3.0,1000000,999
8746533,midtown modern,16 tan quee lan street ,apartment,4.0,7,central region,downtown core,bugis,1930.0,558.0,1808.0,2021-12-14,5075400.0,4.5,99,99
1416191,normanton park,normanton park,apartment,,5,central region,queenstown,kent ridge,1930.0,1862.0,484.0,2021-12-15,1100000.0,1.0,99,99
2686674,waterfront @ faber,faber walk,apartment,1.0,5,west region,clementi,faber,2017.0,210.0,721.0,2021-12-13,1078000.0,2.0,99,99
3396804,bishopsgate residences,bishopsgate,condominium,4.0,10,central region,tanglin,chatsworth,2012.0,31.0,2594.0,2021-10-10,10990100.0,4.0,1000000,999
5737717,goodwood residence,bukit timah road,condominium,4.0,10,central region,newton,goodwood park,2013.0,210.0,1948.0,2021-11-10,6820000.0,3.0,1000000,999
3112119,clavon,clementi avenue 1,apartment,1.0,5,west region,clementi,clementi woods,1930.0,640.0,678.0,2021-12-31,1155000.0,2.0,99,99
4676182,waterbank at dakota,80 dakota crescent ,condominium,2.0,14,central region,geylang,aljunied,2013.0,616.0,624.0,2021-08-09,1284800.0,1.5,99,99
6618491,lincoln suites,khiang guan avenue,condominium,1.0,11,central region,novena,moulmein,2014.0,175.0,474.0,2021-12-25,1375000.0,0.0,1000000,999
6942941,corals at keppel bay,1 keppel bay drive ,condominium,1.0,4,central region,bukit merah,maritime square,2016.0,366.0,581.0,2021-04-21,1571900.0,1.0,99,99
3599819,toh tuck road,toh tuck road,condominium,2.0,21,central region,bukit timah,anak bukit,1995.0,,635.0,2021-10-07,1111000.0,2.0,0,99
4441004,forett@bukit timah,34 toh tuck road ,apartment,3.0,21,central region,bukit timah,anak bukit,1930.0,,1302.0,2021-11-08,2943600.0,4.0,1000000,999
4215769,26 newton,newton road,apartment,2.0,11,central region,novena,moulmein,2016.0,180.0,1119.0,2021-10-03,2420000.0,2.0,1000000,999
2139119,canninghill piers,clarke quay,apartment,5.0,6,central region,singapore river,clarke quay,1970.0,696.0,2788.0,2021-12-15,9257600.0,5.0,99,99
4241522,park nova,tomlinson road,apartment,5.0,10,central region,orchard,tanglin,1930.0,54.0,4413.0,2021-12-31,26180000.0,4.0,1000000,999
